mslug2-tank	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 2 (Metal Iron & Rust Custom Edition)	2024-06-14 00:00:00	1.0	mslug2.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug2-tank-romstar	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 2 (Romstar Tank version)	2024-06-14 00:00:00	1.0	mslug2.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug3	https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	Metal Slug 3		1.0	mslug3.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	MAME 2003+	curif - modeler: Elleby
mslug3-tank	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 3 (Metal Iron & Rust Custom Edition)	2024-06-14 00:00:00	1.0	mslug3.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug3-tank-romstar	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 3 (Romstar Tank version)	2024-06-14 00:00:00	1.0	mslug3.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug4-tank	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 4 (Metal Iron & Rust Custom Edition)	2024-06-14 00:00:00	1.0	mslug4.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug4-tank-romstar	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 4 (Romstar Tank version)	2024-06-14 00:00:00	1.0	mslug4.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug5-tank	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 5 (Metal Iron & Rust Custom Edition)	2024-06-14 00:00:00	1.0	mslug5.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslug5-tank-romstar	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug 5 (Romstar Tank version)	2024-06-14 00:00:00	1.0	mslug5.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslugx	https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	Metal Slug X		1.0	mslugx.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-05-metal-slug	MAME 2003+	curif - modeler: Elleby
mslugx-tank	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug X (Metal Iron & Rust Custom Edition)	2024-06-14 00:00:00	1.0	mslugx.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
mslugx-tank-romstar	https://drive.google.com/uc?export=download&id=1RP3RH9XPWIeZHE4QBHXZ58ke6TpItvf5	Metal Slug X (Romstar Tank version)	2024-06-14 00:00:00	1.0	mslugx.zip	Bundled into a 137MB download	MAME 2003+	Ale B - modeler: mAdbiLL/Ale B
metrocrs	https://drive.google.com/uc?export=download&id=1OCO1fepemFeZAwm9RACW21i2IEYz0VBF	Metro Cross	2023-08-29 00:00:00	1.0	metrocrs.zip		MAME 2003+	mAdbiLL - modeler: BARAKA/mAdbiLL
Pinball-metroid combo	https://cdn.discordapp.com/attachments/1213219169760444416/1257754934397505586/metroidPinball_combo.zip?ex=67ed7890&is=67ec2710&hm=40da93b96856c8236d9efc9a852b657e9a35164b31baa27b456bc42ad9246fd5&	METROID PINBALL/SAMUS COMBO	2024-07-05 00:00:00	1.0	Metroid Prime Pinball (USA).nds	small beam	desmume2015	Zydonian - modeler: JamesSuret/Zydonian
Pinball-metroid combo	https://cdn.discordapp.com/attachments/1213219169760444416/1257754934397505586/metroidPinball_combo.zip?ex=67ed7890&is=67ec2710&hm=40da93b96856c8236d9efc9a852b657e9a35164b31baa27b456bc42ad9246fd5&	METROID PINBALL/SAMUS COMBO V2	2024-07-05 00:00:00	1.0	Metroid Prime Pinball (USA).nds	LARGE BEAM	desmume2015	Zydonian - modeler: Jamessuret/Zydonian
mmv3	https://drive.google.com/uc?export=download&id=1RcccCRHdF6qXS5yjsSq8iUzWdzi54RBe	Micro Machines		1.0	Micro Machines V3 (USA).chd		swanstation	mAdbiLL - modeler: mAdbiLL
mikie	https://drive.google.com/uc?export=download&id=1W2lWt98uowjLwfHrGM9yUQ-KYileDUIY	Mikie	2024-04-02 00:00:00	1.0	mikie.zip		MAME 2003+	Crusher124 - modeler: Crusher124
milliped	https://drive.google.com/uc?export=download&id=1iCWBEB30bUPT804trKeIyUYZNnYKgUep	Millipede	2023-07-25 00:00:00	1.0	milliped.zip		MAME 2003+	Crusher124 - modeler: Crusher124
missile	https://drive.google.com/uc?export=download&id=1E3flW63b7JyZ4hp6fpO6Wx6YdwTOj431	Missile Command	2023-05-04 00:00:00	1.0	missile.zip		MAME 2003+	emunch - modeler: emunch
missile	https://cdn.discordapp.com/attachments/1213219169760444416/1219905958801575957/missile.zip?ex=67ece2f5&is=67eb9175&hm=2693b5665102f48960683754a5dfc7704209e68617ceae120b18edb7e767fc35&	Missile Command (cockpit version)	2024-03-20 00:00:00	1.0	missile.zip		MAME 2003+	Zydonian - modeler: ?/Zydonian
msgundam	https://drive.google.com/uc?export=download&id=1iJ7n7QzXziHQ6tAboCBsLBUh4b8MjjtX	Mobile Suit Gundam	2024-04-16 00:00:00	1.0	msgundam.zip		MAME 2003+	Ale B - modeler: Crusher124
gundamex	https://drive.google.com/uc?export=download&id=1BRpDozsCEc0GY8neEUjuRaH6ruhGZXYk	Mobile Suit Gundam EX Revue	2024-04-17 00:00:00	1.0	gundamex.zip		MAME 2003+	Ale B - modeler: Crusher124
mooncrst_fxd	https://cdn.discordapp.com/attachments/1066438854090965043/1189661561380421822/mooncrst_fxd.zip?ex=67ecf0eb&is=67eb9f6b&hm=4bb6cf19e0fe280d42d49c6eb53b8b4ef59d16d9fcfda62f0d90885b5284c3e8&	Moon Cresta	2023-12-27 00:00:00	1.0	mooncrst.zip	Floating issue fixed by Crusher124	MAME 2003+	DangerMiaus - modeler: emunch/Crusher124
mooncrst_alt	https://drive.google.com/uc?export=download&id=1QjsFedO0oBDvC2NECOyVIbD8NlFGi4oX	Moon Cresta	2024-02-28 00:00:00	1.0	mooncrst.zip	optimized for mixed reality	MAME 2003+	Crusher124 - modeler: Crusher124
mpatrol	https://curifab.itch.io/age-of-joy-cabinet-pack-4	Moon Patrol		1.0	mpatrol.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-4	MAME 2003+	curif - modeler: curif
mk	https://drive.google.com/uc?export=download&id=12T5qnDlofXvQOO3xSw5o68TBtNSCvlxq	Mortal Kobmat	2024-03-09 00:00:00	1.0	mk.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
mk	https://cdn.discordapp.com/attachments/1066438854090965043/1159797654176415744/mk.zip?ex=67ed0fbc&is=67ebbe3c&hm=84cda1d0721e5b55a094233b5c8bd784d81cbd1ab0c93f614f36310fe7450ec1&	Mortal Kobmat (fix)	2023-10-06 00:00:00	1.0	mk.zip	Pink error fixed by DangerMiaus	MAME 2003+	PacketDevil - modeler: Elleby
mk	https://drive.google.com/uc?export=download&id=1u5eDcEn7dMOQdmQY8gt8X7JEKFLK9jdd	Mortal Kombat	2023-05-16 00:00:00	1.0	mk.zip		MAME 2003+	PacketDevil - modeler: Elleby
mk2	https://drive.google.com/uc?export=download&id=1TNUKR_KVL_x8wTBR2dw5e01Fpf-DiHKW	Mortal Kombat 2	2023-05-16 00:00:00	1.0	mk2.zip		MAME 2003+	PacketDevil - modeler: Elleby
mk3	https://drive.google.com/uc?export=download&id=19hpJFAZ4CLanfncSh7dE0z6q42JyLCPm	Mortal Kombat 3	2023-09-13 00:00:00	1.0	mk3.zip	This is a six-button fighting game, use of a gamepad is highly recommended.	MAME 2003+	Crusher124 - modeler: GOZER/Crusher124
mrdo	https://drive.google.com/uc?export=download&id=1NXtJGGhGxokXL1Dmmewnasqt_VYEGrxb	Mr. Do!	2023-05-04 00:00:00	1.0	mrdo.zip		MAME 2003+	emunch - modeler: emunch
mrheli	https://drive.google.com/uc?export=download&id=1bT57h5XNF80EJyzQTmSLsZUYheRkPAU8	Mr. Heli	2024-04-08 00:00:00	1.0	mrheli.zip		MAME 2003+	topbuzz - modeler: mAdbiLL
mspacman_alt	https://drive.google.com/uc?export=download&id=10v-aQFiESURx5W9y7iDRHsF6TUzw2poD	Ms. Pac-Man	2023-12-21 00:00:00	1.0	mspacman.zip		MAME 2003+	Crusher124 - modeler: Crusher124
mspacman	https://curifab.itch.io/age-of-joy-cabinet-pack-02	Ms. Pac-Man		1.0	mspacman.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-02	MAME 2003+	curif - modeler: curif
mutnat	https://drive.google.com/uc?export=download&id=1CAmUmG_WViwoInlChbB3V2k_u_yve85_	Mutation Nation	2023-08-30 00:00:00	1.0	mutnat.zip		MAME 2003+	ded head - modeler: Elleby
ncv1	https://drive.google.com/uc?export=download&id=1kQJj0KUUESaGbxPpphh0aiUvcrsSwY94	Namco Classics Volume 1	2023-07-17 00:00:00	1.0	ncv1.zip	Sound doesn't work	MAME 2003+	Angelicide - modeler: emunch
narc	https://drive.google.com/uc?export=download&id=1PBvYc86W3wtNaVdszIxOuYyD3YDaQFg2	Narc	2023-06-15 00:00:00	1.0	narc.zip	Rom is a little slow at first; Once it gets past the dip switch bit seems to run ok	MAME 2003+	mAdbiLL - modeler: mAdbiLL
nbahangt	https://drive.google.com/uc?export=download&id=1C--F2GB8sLznCb6myE3GjfX2K3WiT3IG	NBA Hang Time	2023-07-09 00:00:00	1.0	nbahangt.zip	See READ ME file	MAME 2003+	Crusher124 - modeler: Crusher124
nbajam	https://drive.google.com/uc?export=download&id=1cENUPvKYLXVy7AL1DnOQ73-kToSxpCnI	NBA Jam	2023-11-10 00:00:00	1.0	nbajam.zip	B/R-Trigger = Shoot/Block, A=Turbo, and Y/L-Trigger=Pass/Steal	MAME 2003+	Crusher124 - modeler: Crusher124
nemo	https://cdn.discordapp.com/attachments/1066438854090965043/1189380547101855834/nemo.zip?ex=67ed3cb4&is=67ebeb34&hm=566e502944026d1f78429f721b2cbcd8e123e4d580e27dd23e7bab95d9c45be3&	Nemo	2023-12-26 00:00:00	1.0	nemo.zip		MAME 2003+	Aero - modeler: emunch
neodrift	https://drive.google.com/uc?export=download&id=1ZNu9OFx0h72ufPE36fqkWT1KvYJnm1ba	Neo Drift Out: New Technology	2023-06-03 00:00:00	1.0	neodrift.zip		MAME 2003+	mAdbiLL - modeler: Elleby
NeoGeo_3D.zip	https://drive.google.com/uc?export=download&id=16kKFJBs_TjdpwwC1QrpERaLhl8A0ansK	Neo Geo 3D Cabinet Kit	2024-02-25 00:00:00	1.0		Use this kit to make a NeoGeo game, featuring 3D controls, a lighted coinbox, and updated graphics. Fill in the blanks in the yaml and edit the art files for your game.		Crusher124 - modeler: Crusher124
turfmast	https://drive.google.com/uc?export=download&id=1EQK7FXbVaiwUAUVoQSdHsSijlcLuvnZ3	Neo Turf Masters	2023-05-18 00:00:00	1.0	turfmast.zip		MAME 2003+	emunch - modeler: emunch
turfmast	https://drive.google.com/uc?export=download&id=1WpGwR_Chtm_dzkVbtmqw3UKt12llSrd5	Neo Turf Masters	2023-12-27 00:00:00	1.0	turfmast.zip		MAME 2003+	Crusher124 - modeler: curif/Crusher124
new_super_mario_NDS	https://cdn.discordapp.com/attachments/1213219169760444416/1244044702664102019/new_super_mario_NDS.zip?ex=67ed082a&is=67ebb6aa&hm=ec59bc0cfe7da2161e62d01cb8637ba98c7fc3953cf02779e98ab3daf86ce4b5&	New Super Mario Bros.		1.0	New Super Mario Bros.nds		desmume	beholder - modeler: ?/beholder
tnzs	https://drive.google.com/uc?export=download&id=1mMdIR1POgx5MyvifwphX1UfwyOr1QfY-	New Zealand Story, The	2023-07-01 00:00:00	1.0	tnzs.zip		MAME 2003+	Angelicide - modeler: curif
tnzs	https://drive.google.com/uc?export=download&id=1gOSHAexnbPV-G0YSjHfZ0lwhujtFR9sy	New Zealand Story, The	2023-07-02 00:00:00	1.0	tnzs.zip		MAME 2003+	DangerMiaus - modeler: emunch
nhl94	https://cdn.discordapp.com/attachments/1213219169760444416/1221470857063432323/nhl94.zip?ex=67ed4e62&is=67ebfce2&hm=c211d5866c5d7f87e7bc951f01ca10bd7c30d7f8124eb949f864e245248d7116&	NHL '94	2024-03-24 00:00:00	1.0	nhl94.zip/md_nhl94.zip		FB Neo	Alyx_Hope - modeler: mAdbiLL
nibbler	https://drive.google.com/uc?export=download&id=1YuAETzLB6GvsbgcdxwHgflh-avsI0hYL	Nibbler	2024-03-09 00:00:00	1.0	nibbler.zip	Rockola collection	MAME 2003+	Crusher124/ded head - modeler: Crusher124
nslasher	https://drive.google.com/uc?export=download&id=1k11DoX3v7-IkyrFlpIA7yQlYyPLLdqzr	Night Slasher	2023-10-19 00:00:00	1.0	nslasher.zip		MAME 2003+	DangerMiaus - modeler: DangerMiaus
gaiden	https://drive.google.com/uc?export=download&id=1aNNpBF2Nt0JhO3XYLohr4q82ysXBNwvG	Ninja Gaiden	2023-02-12 00:00:00	1.0	gaiden.zip		MAME 2003+	Elleby - modeler: Elleby
hayate	https://cdn.discordapp.com/attachments/1213219169760444416/1245113081886146611/hayate.zip?ex=67ecf6ab&is=67eba52b&hm=a768badf64ddfc3c0bb1e81b137dce8542701a23c02d0ccd2b1bb2760b44bd30&	Ninja Hayate	2024-05-28 00:00:00	1.0	Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate).chd		swanstation	Zydonian - modeler: Zydonian
hayate_CA	https://cdn.discordapp.com/attachments/1213219169760444416/1245113081886146611/hayate.zip?ex=67ecf6ab&is=67eba52b&hm=a768badf64ddfc3c0bb1e81b137dce8542701a23c02d0ccd2b1bb2760b44bd30&	Ninja Hayate (controller animated)	2024-05-28 00:00:00	1.0	Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate).chd		swanstation	Zydonian - modeler: Zydonian
nspirit	https://cdn.discordapp.com/attachments/1213219169760444416/1230106621665869865/nspirit.zip?ex=67ed1510&is=67ebc390&hm=7c4deb585e2b0899c47dedf2314da1584f56aa74e86a35adc99482752f77fbd8&	Ninja Spirit	2024-04-17 00:00:00	1.0	nspirit.zip	Improved artwork and 3D controls	MAME 2003+	Emashzed - modeler: mAdbiLL
ninjaw	https://cdn.discordapp.com/attachments/1213219169760444416/1247461143648403496/ninjaw.zip?ex=67ecefb9&is=67eb9e39&hm=a09640792588ab0d31500cf0c195450625fecf13e6333e08707a48160fec810a&	Ninja Warriors	2024-06-04 00:00:00	1.0	ninjaw.zip		FB Neo	Zydonian - modeler: Zydonian
nost	https://drive.google.com/uc?export=download&id=1DuZl865YfyOTW3PQJs6fKdKM8usBMw0A	Nostradamus	2024-06-12 00:00:00	1.0	nost.zip		MAME 2003+	dmacell - modeler: dmacell
omegrace	https://cdn.discordapp.com/attachments/1066438854090965043/1188316769094484038/omegrace.zip?ex=67ed527b&is=67ec00fb&hm=46adfc0cf9b1a09062e2b3d43da116f69f5f999fee5f9e61b0c549a5c6bbef06&	Omega Race	2023-12-23 00:00:00	1.0	omegrace.zip		MAME 2003+	Aero - modeler: curif
omegrace	https://cdn.discordapp.com/attachments/1213219169760444416/1224958846548578304/omegrace.zip?ex=67ed7893&is=67ec2713&hm=129525fed42c02a3527171d06e267a5d80dfba31da089134fb1bdab19e6dbe9a&	Omega Race (cockpit version)	2024-04-03 00:00:00	1.0	omegrace.zip		MAME 2003+	Zydonian - modeler: ?/Zydonian
one	https://cdn.discordapp.com/attachments/1213219169760444416/1245094230922231869/one.zip?ex=67ece51d&is=67eb939d&hm=8588db232447d8dede6c6355e2a7384bceaefc5228e09e7560cdcb1c030328cc&	One	2024-05-28 00:00:00	1.0	One (Europe) (En,Fr,De,Es,It).chd		swanstation	beholder - modeler: Crusher124
othunder	https://drive.google.com/uc?export=download&id=1cRMcPiIh2gDMID7Gx2WEH6KL06X7Yo9S	Operation Thunderbolt	2023-08-05 00:00:00	1.0	othunder.zip		MAME 2003+	DangerMiaus - modeler: emunch
othunder	https://drive.google.com/uc?export=download&id=1CNtYP-tbga7yqcUuZ9VBx0NfOV37k8O1	Operation Thunderbolt	2024-02-28 00:00:00	1.0	othunder.zip		MAME 2003+	mAdbiLL/DangerMiaus - modeler: GOZER/mAdbiLL
othunder	https://drive.google.com/uc?export=download&id=1z8-6-3awzUvVIHIHQrv0z7I1OXOhAibo	Operation Thunderbolt (Ingram)	2024-02-25 00:00:00	1.0	othunder.zip	Ingram Mac 10	MAME 2003+	DangerMiaus - modeler: DangerMiaus
opwolf	https://drive.google.com/uc?export=download&id=10qjZ9jfVdr8V7TlzxvfzmkG-m3oV1vlJ	Operation Wolf	2024-02-17 00:00:00	1.0	opwolf.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
OpWolfSpaniard	https://drive.google.com/uc?export=download&id=1oZd0IlvY6qG-x0U_TSSzQwpsFEvC-BeC	Operation Wolf (Spaniard version)	2024-02-08 00:00:00	1.0	opwolf.zip		MAME 2003+	DangerMiaus - modeler: Crusher124
outrun	https://drive.google.com/uc?export=download&id=1GugJFZHJVEEnsFme-NqABxFlLszqkGwf	Out Run	2023-05-04 00:00:00	1.0	outrun.zip	Upright cabinet variant	MAME 2003+	emunch - modeler: emunch
outrun-mc	https://cdn.discordapp.com/attachments/1213219169760444416/1235862076371636244/outrun-mc.zip?ex=67eced40&is=67eb9bc0&hm=e8940db53c9852597e8120160d9fcb91c0e15d2b526de4a2cd93e353b65a0755&	Out Run (deluxe version - moving car)	2024-05-03 00:00:00	1.0	outrun.zip		MAME 2003+	Zydonian - modeler: ?/Zydonian
outrun_dx	https://cdn.discordapp.com/attachments/1213219169760444416/1218496762143313940/outrun_dx.zip?ex=67ed088a&is=67ebb70a&hm=4546bd181fe581fea2c5dde9a1a53a96683096a4c5c6555dd6ebd20c915b9c6e&	Out Run (deluxe version)	2024-03-16 00:00:00	1.0	outrun.zip		MAME 2003+	Zydonian - modeler: ?/Zydonian
orunners	https://drive.google.com/uc?export=download&id=1hSJYfn4EiDbQ4lhLc7VkVZTzh2RsSfHC	Outrunners	2023-06-12 00:00:00	1.0	orunners.zip	Problems with emulation in current AgeOfJoy version!	MAME 2003+	DangerMiaus - modeler: emunch
outzone	https://cdn.discordapp.com/attachments/1066438854090965043/1191836434223603933/area51.zip?ex=67ecf16d&is=67eb9fed&hm=e8fdf91da7888fdb8835add2e6014c2d4cb774bbbb70a5847e6fbfd681d91a21&	Outzone	2024-01-02 00:00:00	1.0	outzone.zip		MAME 2003+	Zydonian - modeler: emunch
p47	https://drive.google.com/uc?export=download&id=1cXUvpQUkJXIUoPSNmi3KwT3M0XYkVrBy	P-47 - The Phantom Fighter	2024-04-15 00:00:00	1.0	p47.zip		MAME 2003+	topbuzz - modeler: emunch
p47aces	https://drive.google.com/uc?export=download&id=1QeMm3Jpm-_9-yPvUL2Z2GK2UZKxIpDTG	P-47 Aces	2024-04-20 00:00:00	1.0	p47aces.zip		MAME 2003+	topbuzz - modeler: emunch
pacland	https://drive.google.com/uc?export=download&id=1zw5HuS4tAWAORUDucC7DI_IxARRkPc2P	Pac-Land	2023-05-16 00:00:00	1.0	pacland.zip		MAME 2003+	mAdbiLL - modeler: curif
pacman_alt	https://cdn.discordapp.com/attachments/1066438854090965043/1187970076880670801/pacman_alt.zip?ex=67ed6119&is=67ec0f99&hm=98ec9eebe514ec8a13494e669d3d2cb0a4592c79b7adcfa03f141335b4bacfbf&	Pac-Man	2023-12-22 00:00:00	1.0	pacman.zip		MAME 2003+	deliyuerek85 - modeler: Crusher124
pacman	https://curifab.itch.io/age-of-joy-cabinet-pack-02	Pac-Man		1.0	pacman.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-02	MAME 2003+	curif - modeler: curif
pacman	https://cdn.discordapp.com/attachments/1066438854090965043/1194188427680305202/pacman.zip?ex=67ecee24&is=67eb9ca4&hm=9b7d24bcc6c9d00921575b5e7c923eab9bf18deea2033e433b37b6d90b8df75e&	Pac-Man (alternate - cocktail)	2024-01-09 00:00:00	1.0	pacman.zip	Cocktail cabinet version	MAME 2003+	Zydonian - modeler: GOZER/Zydonian
pacman-cocktail	https://drive.google.com/uc?export=download&id=19XI6t2DTIJzxe8kq1mKBD2w2iFyCFr38	Pac-Man (cocktail)	2024-03-10 00:00:00	1.0	pacman.zip	Cocktail cabinet version; updated to fit in cocktail space	MAME 2003+	Angelicide - modeler: Angelicide
pacplus	https://drive.google.com/uc?export=download&id=1z3PbbQZDNTfjt1DPqvuuHPNZk2gHO_F-	Pac-Man Plus	2024-01-09 00:00:00	1.0	pacplus.zip		MAME 2003+	mAdbiLL - modeler: BTRIBBLE/mAdbiLL
pacmania	https://cdn.discordapp.com/attachments/1066438854090965043/1191146524822999080/pacmania.zip?ex=67ed11e5&is=67ebc065&hm=c8ee41155fc786e5f9063ca7261d28a04a48f5d13ce9278368a3082aa92252c8&	Pac-Mania	2023-12-31 00:00:00	1.0	pacmania.zip		MAME 2003+	Zydonian - modeler: GOZER/Zydonian
pang	https://drive.google.com/uc?export=download&id=1INaEAeRbmgIcsYW03geOJtQ4BnvttUWt	Pang	2023-07-02 00:00:00	1.0	pang.zip		MAME 2003+	DangerMiaus - modeler: emunch
pang3	https://drive.google.com/uc?export=download&id=1b1ZgrosgkPmjGpokQxteuARFfOXUEZW0	Pang 3	2024-04-18 00:00:00	1.0	pang3.zip		MAME 2003+	Ale B - modeler: emunch/Ale B
paperboy	https://drive.google.com/uc?export=download&id=16_vYL74fseB0vlP950wSgz9_r1uvRR-C	Paperboy	2023-05-04 00:00:00	1.0	paperboy.zip		MAME 2003+	emunch - modeler: emunch
pengo	https://cdn.discordapp.com/attachments/1213219169760444416/1216449649800511578/pengo.zip?ex=67ed7f05&is=67ec2d85&hm=50afb57052b5e26153c0c359b7d08f88faf9ce2c1f009e7515e6f18ee2feb89e&	Pengo	2024-03-10 00:00:00	1.0	pengo.zip		MAME 2003+	beholder - modeler: Elleby
pengo_alt	https://drive.google.com/uc?export=download&id=1wygAP0BdjHemVqnx4ua5S0-8ldJJ127m	Pengo	2024-03-14 00:00:00	1.0	pengo.zip	custom cabinet, 3D controls, and a unique 'icy' look to the artwork	MAME 2003+	Crusher124/DangerMiaus - modeler: Crusher124
peterpak	https://drive.google.com/uc?export=download&id=1FBV9nU40dhIfx617qxBSyB0OCYXw0CHD	Peter Pack Rat	2023-02-28 00:00:00	1.0	peterpak.zip		MAME 2003+	Elleby - modeler: Elleby
phelios	https://drive.google.com/uc?export=download&id=1zCofkIaCS80LXLcwXiaoKCekYCX63Q1S	Phelios	2024-05-22 00:00:00	1.0	phelios.zip		MAME 2003+	dmacell - modeler: emunch
phoenix	https://drive.google.com/uc?export=download&id=1-kP7hsbLd8ArG0SJ0KdgZDVEMPcadKOv	Phoenix	2024-01-12 00:00:00	1.0	phoenix.zip		MAME 2003+	Crusher124 - modeler: Crusher124
pbaction	https://drive.google.com/uc?export=download&id=1_MIDrj01DddkY73vD_DiDTythuFj8FTb	Pinball Action	2023-05-13 00:00:00	1.0	pbaction.zip	See READ ME file	MAME 2003+	Crusher124 - modeler: curif
pinbo	https://drive.google.com/uc?export=download&id=1aa4fIZ228_0AtMQ9_VAULqLQ7ghqqNHs	Pinbo	2024-05-17 00:00:00	1.0	pinbo.zip		MAME 2003+	dmacell - modeler: curif
pitfight	https://drive.google.com/uc?export=download&id=1IN-wtb5ZmCDwGM0Vpa5ICwhqOtxFUXOb	Pit Fighter	2023-06-22 00:00:00	1.0	pitfight.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
pitfall2	https://drive.google.com/uc?export=download&id=1p9qBSsQ4qL2JURixrIHrcxblpp4gwLZg	Pitfall II: Lost Caverns	2023-06-22 00:00:00	1.0	pitfall2.zip		MAME 2003+	Angelicide - modeler: curif
pleiads	https://drive.google.com/uc?export=download&id=13nZ0WK12HA1zrufjQ95O0TSYXzMhLuaD	Pleiades	2024-03-03 00:00:00	1.0	pleiads.zip		MAME 2003+	DangerMiaus/Beholder - modeler: Crusher124
pocahontas	https://cdn.discordapp.com/attachments/1213219169760444416/1239260186984710184/pocahontas.zip?ex=67ed6c7c&is=67ec1afc&hm=af54e115aec92310542e77bff385940001a8cf3538fc83b206a2946448b3457b&	Pocahontas	2024-05-12 00:00:00	1.0	Pocahontas (USA).md		genesis_plus_gx	Alyx_Hope - modeler: mAdbiLL
ptblank2	https://cdn.discordapp.com/attachments/1213219169760444416/1241874866391617607/ptblank2.zip?ex=67ed0c59&is=67ebbad9&hm=eaec9ba93d708aac9ad557609fe9394e5a5ba16ca8b0573790a97c70bd0d89b9&	Point Blank 2	2024-05-19 00:00:00	1.0	ptblank2.zip	"If you want to hide the crosshairs(they are on by default) then copy this .cfg file in to ""save\mame\config"""	mamearcade	James-suret - modeler: Elleby
polepos	https://drive.google.com/uc?export=download&id=1PyIJy7qfvO4EK0_cs2-l_DmV5y-IOQWS	Pole Position	2023-05-04 00:00:00	1.0	polepos.zip	Upright cabinet variant	MAME 2003+	emunch - modeler: emunch
polepos	https://cdn.discordapp.com/attachments/1066438854090965043/1210857680126611486/polepos.zip?ex=67eced97&is=67eb9c17&hm=fd0d047fb1a2a2468a7e4b68df122816255aeb1673dacc60df0640f4a2254567&	Pole Position (sit-down version)	2024-02-27 00:00:00	1.0	polepos.zip	lighted coinbox	MAME 2003+	Zydonian - modeler: GOZER/Zydonian
polepos2	https://cdn.discordapp.com/attachments/1066438854090965043/1210857680126611486/polepos.zip?ex=67eced97&is=67eb9c17&hm=fd0d047fb1a2a2468a7e4b68df122816255aeb1673dacc60df0640f4a2254567&	Pole Position 2 (sit-down version)	2024-02-27 00:00:00	1.0	polepos2.zip	lighted coinbox	MAME 2003+	Zydonian - modeler: GOZER/Zydonian
policetr	https://drive.google.com/uc?export=download&id=1lSAHhDWP_TAPrIaUv8VivssCinNSKGaW	Police Trainer	2023-08-04 00:00:00	1.0	policetr.zip		MAME 2003+	Angelicide - modeler: emunch
policetr	https://drive.google.com/uc?export=download&id=1jUs6OBeLBhByEUq8pTvbMjWnkZDhqADp	Police Trainer	2024-02-14 00:00:00	1.0	policetr.zip	alternate gun model with hands here	MAME 2003+	DangerMiaus - modeler: emunch
pollux	https://drive.google.com/uc?export=download&id=1qUdu2wBxMKCTjw2nUdZPkIMIsP0P_iGf	Pollux	2024-05-22 00:00:00	1.0	pollux.zip		MAME 2003+	dmacell - modeler: emunch
pooyan	https://cdn.discordapp.com/attachments/1066438854090965043/1222275851660427296/pooyan.zip?ex=67ecf057&is=67eb9ed7&hm=27c0482e03bdfb5b8781656d37144410280e1d184c086eed90fda9f8860040bd&	Pooyan	2024-03-26 00:00:00	1.0	pooyan.zip		MAME 2003+	beholder - modeler: Elleby
pooyan	https://drive.google.com/uc?export=download&id=1-cV1owGGYFxHr4-OCr7TTOW4V05bEg6E	Pooyan	2024-03-28 00:00:00	1.0	pooyan.zip		MAME 2003+	DangerMiaus - modeler: DangerMiaus
